date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-02-06 10:30:00,1004.55,2.9,275.7,-1.13,74.7,7.53,5.62,1.9,3.49,5.6,1264.95,0.66,1.52,219.5,0.0,0.0,47.28,105.6,111.2,13.27,426.5
2020-02-06 10:40:00,1004.61,3.07,275.87,-1.03,74.3,7.62,5.66,1.96,3.51,5.64,1264.23,0.71,2.52,235.7,0.0,0.0,50.1,111.2,113.71,13.48,425.0
2020-02-06 10:50:00,1004.71,3.15,275.94,-1.04,73.9,7.66,5.66,2.0,3.51,5.63,1264.01,0.86,1.56,244.0,0.0,0.0,54.73,120.85,132.82,13.67,423.6
2020-02-06 11:00:00,1004.86,3.2,275.97,-0.97,74.0,7.69,5.69,2.0,3.53,5.66,1263.97,1.0,2.12,243.9,0.0,0.0,60.16,132.82,138.03,13.85,423.6
2020-02-06 11:10:00,1004.98,3.26,276.03,-0.93,73.9,7.72,5.71,2.02,3.54,5.68,1263.83,0.96,1.88,247.7,0.0,0.0,60.56,133.59,141.7,14.02,423.1
2020-02-06 11:20:00,1004.86,3.31,276.09,-0.88,73.9,7.75,5.73,2.02,3.55,5.7,1263.41,1.41,2.52,248.8,0.0,0.0,59.15,130.31,141.51,14.17,422.9
2020-02-06 11:30:00,1004.8,3.34,276.12,-0.87,73.8,7.76,5.73,2.03,3.55,5.7,1263.23,1.36,1.98,234.8,0.0,0.0,58.75,129.92,134.17,14.31,422.9
2020-02-06 11:40:00,1004.63,3.35,276.14,-0.86,73.8,7.77,5.73,2.04,3.56,5.71,1262.95,1.62,3.33,240.9,0.0,0.0,60.56,133.78,139.77,14.43,422.9
2020-02-06 11:50:00,1004.48,3.42,276.22,-0.83,73.6,7.81,5.75,2.06,3.57,5.72,1262.45,1.37,2.04,232.9,0.0,0.0,70.82,154.63,161.2,14.54,423.1
2020-02-06 12:00:00,1004.22,3.48,276.31,-0.83,73.3,7.84,5.75,2.09,3.57,5.72,1261.84,1.66,2.88,223.1,0.0,0.0,71.83,156.56,169.11,14.62,423.4
2020-02-06 12:10:00,1003.99,3.49,276.34,-0.79,73.4,7.85,5.76,2.09,3.58,5.74,1261.47,1.55,2.32,225.1,0.0,0.0,77.87,168.73,176.06,14.71,423.6
2020-02-06 12:20:00,1003.99,3.61,276.45,-0.74,73.1,7.91,5.78,2.13,3.59,5.76,1260.96,1.51,4.01,251.5,0.0,0.0,73.04,158.88,173.55,14.79,422.5
2020-02-06 12:30:00,1004.15,3.72,276.55,-0.78,72.3,7.98,5.77,2.21,3.58,5.74,1260.65,1.29,3.45,267.8,0.0,0.0,69.62,152.7,167.18,14.89,422.5
2020-02-06 12:40:00,1004.06,3.77,276.61,-0.77,72.1,8.01,5.77,2.23,3.58,5.75,1260.29,1.54,4.43,256.6,0.0,0.0,74.85,163.32,168.53,14.97,422.3
2020-02-06 12:50:00,1004.05,3.81,276.65,-0.71,72.2,8.03,5.8,2.23,3.6,5.77,1260.08,1.5,3.39,259.2,0.0,0.0,74.25,162.16,174.52,15.03,422.1
2020-02-06 13:00:00,1003.91,3.84,276.69,-0.67,72.3,8.04,5.82,2.23,3.61,5.79,1259.78,1.48,2.48,251.3,0.0,0.0,75.86,164.86,174.13,15.08,422.2
2020-02-06 13:10:00,1003.87,3.86,276.71,-0.69,72.1,8.05,5.81,2.25,3.61,5.78,1259.66,1.06,2.2,252.5,0.0,0.0,61.37,135.52,153.28,15.14,422.2
2020-02-06 13:20:00,1003.98,3.88,276.73,-0.66,72.1,8.07,5.82,2.25,3.61,5.8,1259.66,1.49,3.24,257.6,0.0,0.0,48.89,110.23,122.78,15.19,422.4
2020-02-06 13:30:00,1004.0,3.83,276.67,-0.68,72.3,8.04,5.81,2.23,3.61,5.79,1259.94,1.57,3.87,241.1,0.0,0.0,44.27,100.19,102.32,15.26,422.4
2020-02-06 13:40:00,1004.06,3.81,276.65,-0.69,72.3,8.03,5.81,2.22,3.6,5.78,1260.1,1.2,2.64,271.9,0.0,0.0,39.44,90.35,99.81,15.3,422.5
2020-02-06 13:50:00,1003.92,3.81,276.66,-0.7,72.3,8.03,5.8,2.22,3.6,5.78,1259.92,1.43,3.16,234.4,0.0,0.0,45.07,101.74,117.57,15.33,422.5
2020-02-06 14:00:00,1003.82,3.79,276.65,-0.7,72.4,8.02,5.8,2.21,3.6,5.78,1259.91,1.74,2.88,268.6,0.0,0.0,56.34,124.13,150.58,15.34,422.4
2020-02-06 14:10:00,1003.75,3.81,276.68,-0.64,72.6,8.03,5.83,2.2,3.62,5.81,1259.68,1.26,2.64,241.2,0.0,0.0,60.56,132.05,150.58,15.35,422.5
2020-02-06 14:20:00,1003.62,3.87,276.74,-0.58,72.6,8.06,5.85,2.21,3.64,5.83,1259.26,1.34,2.6,262.1,0.0,0.0,64.19,139.38,146.91,15.36,422.4
2020-02-06 14:30:00,1003.53,3.93,276.81,-0.54,72.5,8.1,5.87,2.23,3.65,5.85,1258.86,0.99,2.64,244.2,0.0,0.0,56.34,122.01,134.75,15.36,422.7
2020-02-06 14:40:00,1003.37,3.95,276.84,-0.56,72.3,8.11,5.86,2.25,3.64,5.84,1258.59,1.84,4.35,241.4,0.0,0.0,64.99,137.64,144.98,15.39,422.7
2020-02-06 14:50:00,1003.2,3.94,276.84,-0.59,72.2,8.1,5.85,2.25,3.63,5.83,1258.42,1.84,3.45,249.6,0.0,0.0,65.39,137.64,143.05,15.42,422.4
2020-02-06 15:00:00,1003.11,3.97,276.89,-0.56,72.2,8.12,5.86,2.26,3.64,5.85,1258.14,1.59,2.58,244.0,0.0,0.0,60.56,127.03,139.58,15.45,422.4
2020-02-06 15:10:00,1003.0,4.02,276.94,-0.53,72.1,8.15,5.88,2.27,3.65,5.86,1257.78,1.79,2.88,243.6,0.0,0.0,58.55,123.36,131.66,15.47,422.1
2020-02-06 15:20:00,1003.08,4.06,276.97,-0.48,72.2,8.17,5.9,2.27,3.67,5.88,1257.7,1.15,2.36,248.1,0.0,0.0,51.51,109.27,122.78,15.49,422.2
2020-02-06 15:30:00,1003.04,4.07,276.99,-0.5,72.0,8.18,5.89,2.29,3.66,5.87,1257.6,1.55,2.96,242.3,0.0,0.0,44.06,93.82,101.16,15.51,422.2
2020-02-06 15:40:00,1002.91,4.09,277.02,-0.49,72.0,8.19,5.89,2.29,3.66,5.88,1257.35,1.08,2.0,261.7,0.0,0.0,40.04,85.33,92.28,15.54,422.4
2020-02-06 15:50:00,1002.66,4.04,276.99,-0.45,72.4,8.16,5.91,2.25,3.67,5.89,1257.24,1.56,2.72,239.6,0.0,0.0,41.05,86.68,91.89,15.58,422.6
2020-02-06 16:00:00,1002.64,4.0,276.95,-0.44,72.7,8.14,5.92,2.22,3.68,5.9,1257.39,1.03,2.0,233.8,0.0,0.0,40.44,84.75,92.28,15.61,423.0
2020-02-06 16:10:00,1002.64,4.04,276.99,-0.42,72.6,8.16,5.92,2.24,3.68,5.91,1257.21,0.76,1.92,216.4,0.0,0.0,30.78,65.25,74.32,15.64,423.2
2020-02-06 16:20:00,1002.55,4.13,277.08,-0.37,72.4,8.21,5.94,2.27,3.7,5.93,1256.71,0.74,2.08,227.5,0.0,0.0,25.75,54.63,61.58,15.67,423.4
2020-02-06 16:30:00,1002.55,4.09,277.05,-0.4,72.4,8.19,5.93,2.26,3.69,5.92,1256.86,1.15,2.16,236.8,0.0,0.0,22.74,48.26,52.7,15.71,423.0
2020-02-06 16:40:00,1002.57,4.02,276.97,-0.4,72.8,8.15,5.93,2.22,3.69,5.92,1257.24,1.01,2.48,228.6,0.0,0.0,15.9,34.36,46.33,15.75,423.6
2020-02-06 16:50:00,1002.67,4.06,277.0,-0.42,72.5,8.17,5.92,2.25,3.68,5.91,1257.18,0.69,1.52,205.1,0.0,0.0,9.26,21.04,27.41,15.78,423.2
2020-02-06 17:00:00,1002.82,4.03,276.97,-0.56,71.9,8.16,5.86,2.29,3.65,5.85,1257.5,1.33,2.64,263.2,0.0,0.0,4.23,11.39,15.25,15.81,422.2
2020-02-06 17:10:00,1002.88,3.99,276.92,-0.58,72.0,8.13,5.85,2.28,3.64,5.84,1257.8,0.74,2.32,257.3,0.0,0.0,2.21,6.18,7.72,15.83,422.3
2020-02-06 17:20:00,1002.93,3.98,276.9,-0.67,71.6,8.12,5.82,2.31,3.62,5.8,1257.92,1.14,2.36,270.9,0.0,0.0,0.6,2.7,4.05,15.83,422.0
2020-02-06 17:30:00,1002.98,3.97,276.89,-0.74,71.3,8.12,5.79,2.33,3.6,5.77,1258.05,1.15,2.12,266.0,0.0,0.0,0.0,0.0,1.93,15.81,422.2
2020-02-06 17:40:00,1003.11,3.94,276.86,-0.76,71.3,8.1,5.78,2.33,3.59,5.76,1258.32,1.08,2.04,261.6,0.0,0.0,0.0,0.0,0.0,15.78,422.4
2020-02-06 17:50:00,1002.99,3.89,276.81,-0.81,71.3,8.07,5.76,2.32,3.58,5.74,1258.43,1.34,2.16,258.2,0.0,0.0,0.0,0.0,0.0,15.73,422.5
2020-02-06 18:00:00,1002.93,3.83,276.76,-0.85,71.4,8.04,5.74,2.3,3.57,5.72,1258.62,1.63,3.22,249.7,0.0,0.0,0.0,0.0,0.0,15.68,422.9
2020-02-06 18:10:00,1003.0,3.81,276.73,-0.85,71.5,8.03,5.74,2.29,3.57,5.72,1258.8,1.4,2.92,240.5,0.0,0.0,0.0,0.0,0.0,15.63,423.7
2020-02-06 18:20:00,1003.12,3.88,276.8,-0.82,71.3,8.07,5.75,2.32,3.58,5.74,1258.61,0.83,1.88,259.6,0.0,0.0,0.0,0.0,0.0,15.56,424.1
2020-02-06 18:30:00,1003.15,3.84,276.75,-0.87,71.2,8.05,5.73,2.32,3.56,5.71,1258.84,1.03,2.32,259.6,0.0,0.0,0.0,0.0,0.0,15.5,424.1
2020-02-06 18:40:00,1003.15,3.76,276.67,-0.88,71.6,8.0,5.73,2.27,3.56,5.71,1259.24,1.5,2.68,258.8,0.0,0.0,0.0,0.0,0.0,15.45,424.2
2020-02-06 18:50:00,1003.04,3.71,276.63,-0.9,71.7,7.97,5.72,2.26,3.55,5.7,1259.3,1.41,3.0,241.9,0.0,0.0,0.0,0.0,0.0,15.4,424.4
2020-02-06 19:00:00,1002.89,3.7,276.63,-0.97,71.4,7.97,5.69,2.28,3.54,5.67,1259.19,1.65,3.0,254.0,0.0,0.0,0.0,0.0,0.0,15.34,424.3
2020-02-06 19:10:00,1002.99,3.71,276.63,-0.98,71.3,7.97,5.68,2.29,3.53,5.67,1259.28,1.0,2.36,249.9,0.0,0.0,0.0,0.0,0.0,15.3,424.7
2020-02-06 19:20:00,1003.12,3.74,276.65,-0.98,71.2,7.99,5.69,2.3,3.53,5.67,1259.32,0.72,1.36,239.4,0.0,0.0,0.0,0.0,0.0,15.25,424.8
2020-02-06 19:30:00,1003.12,3.74,276.65,-0.97,71.2,7.99,5.69,2.3,3.53,5.67,1259.3,0.87,1.88,230.8,0.0,0.0,0.0,0.0,0.0,15.22,425.2
2020-02-06 19:40:00,1003.04,3.71,276.63,-0.97,71.4,7.97,5.69,2.28,3.54,5.67,1259.35,0.51,1.14,236.9,0.0,0.0,0.0,0.0,0.0,15.2,425.8
2020-02-06 19:50:00,1003.03,3.72,276.64,-0.99,71.2,7.98,5.68,2.3,3.53,5.66,1259.29,1.25,2.36,240.2,0.0,0.0,0.0,0.0,0.0,15.2,424.7
2020-02-06 20:00:00,1003.2,3.78,276.69,-0.97,71.0,8.01,5.69,2.32,3.53,5.67,1259.21,0.5,1.08,245.0,0.0,0.0,0.0,0.0,0.0,15.2,424.9
2020-02-06 20:10:00,1003.12,3.76,276.67,-0.98,71.1,8.0,5.69,2.31,3.53,5.67,1259.23,0.72,1.44,229.9,0.0,0.0,0.0,0.0,0.0,15.22,425.4
2020-02-06 20:20:00,1003.17,3.73,276.64,-0.96,71.3,7.99,5.69,2.29,3.54,5.68,1259.38,0.37,0.76,270.5,0.0,0.0,0.0,0.0,0.0,15.23,426.4
2020-02-06 20:30:00,1003.19,3.72,276.62,-0.96,71.4,7.98,5.69,2.28,3.54,5.68,1259.48,0.93,2.68,236.8,0.0,0.0,0.0,0.0,0.0,15.25,425.8
2020-02-06 20:40:00,1003.22,3.62,276.52,-0.98,71.8,7.92,5.69,2.23,3.53,5.67,1259.98,1.2,2.24,250.4,0.0,0.0,0.0,0.0,0.0,15.27,425.0
2020-02-06 20:50:00,1003.25,3.57,276.48,-0.96,72.1,7.89,5.69,2.2,3.54,5.67,1260.23,0.84,1.94,250.7,0.0,0.0,0.0,0.0,0.0,15.29,425.4
2020-02-06 21:00:00,1003.26,3.6,276.5,-0.92,72.2,7.91,5.71,2.2,3.55,5.69,1260.1,1.08,2.36,266.1,0.0,0.0,0.0,0.0,0.0,15.29,425.6
2020-02-06 21:10:00,1003.35,3.6,276.5,-0.86,72.5,7.91,5.74,2.18,3.56,5.72,1260.19,0.67,1.76,304.0,0.0,0.0,0.0,0.0,0.0,15.27,426.0
2020-02-06 21:20:00,1003.31,3.6,276.5,-0.88,72.4,7.91,5.73,2.18,3.56,5.71,1260.16,0.51,1.36,279.0,0.0,0.0,0.0,0.0,0.0,15.27,426.3
2020-02-06 21:30:00,1003.1,3.6,276.51,-0.94,72.1,7.91,5.7,2.21,3.54,5.69,1259.9,1.2,2.64,267.7,0.0,0.0,0.0,0.0,0.0,15.25,426.5
2020-02-06 21:40:00,1003.03,3.54,276.46,-0.96,72.3,7.87,5.69,2.18,3.54,5.68,1260.11,1.25,2.0,253.8,0.0,0.0,0.0,0.0,0.0,15.24,426.7
2020-02-06 21:50:00,1003.13,3.57,276.48,-0.88,72.6,7.89,5.73,2.16,3.56,5.71,1260.08,1.25,2.36,265.5,0.0,0.0,0.0,0.0,0.0,15.22,426.9
2020-02-06 22:00:00,1003.13,3.53,276.45,-0.87,72.8,7.87,5.73,2.14,3.56,5.71,1260.22,1.02,1.88,266.9,0.0,0.0,0.0,0.0,0.0,15.19,427.4
2020-02-06 22:10:00,1003.13,3.56,276.48,-0.84,72.8,7.89,5.74,2.15,3.57,5.73,1260.08,0.86,1.44,267.2,0.0,0.0,0.0,0.0,0.0,15.16,427.5
2020-02-06 22:20:00,1003.12,3.53,276.45,-0.87,72.8,7.87,5.73,2.14,3.56,5.71,1260.21,0.77,1.92,251.9,0.0,0.0,0.0,0.0,0.0,15.12,427.6
2020-02-06 22:30:00,1003.23,3.5,276.4,-0.81,73.3,7.85,5.76,2.1,3.58,5.74,1260.5,0.81,1.72,267.9,0.0,0.0,0.0,0.0,0.0,15.1,428.1
2020-02-06 22:40:00,1003.39,3.49,276.38,-0.8,73.4,7.85,5.76,2.09,3.58,5.74,1260.72,0.57,1.56,269.6,0.0,0.0,0.0,0.0,0.0,15.09,428.3
2020-02-06 22:50:00,1003.42,3.48,276.37,-0.79,73.5,7.84,5.77,2.08,3.58,5.75,1260.81,0.92,1.96,279.5,0.0,0.0,0.0,0.0,0.0,15.07,428.5
2020-02-06 23:00:00,1003.38,3.45,276.35,-0.76,73.8,7.83,5.78,2.05,3.59,5.76,1260.89,0.62,1.8,248.8,0.0,0.0,0.0,0.0,0.0,15.05,428.8
2020-02-06 23:10:00,1003.32,3.35,276.25,-0.75,74.4,7.77,5.78,1.99,3.59,5.76,1261.27,1.21,1.96,265.7,0.0,0.0,0.0,0.0,0.0,15.05,428.8
2020-02-06 23:20:00,1003.34,3.33,276.23,-0.87,73.8,7.76,5.73,2.03,3.56,5.71,1261.4,1.02,1.84,263.1,0.0,0.0,0.0,0.0,0.0,15.04,428.0
2020-02-06 23:30:00,1003.4,3.39,276.28,-0.89,73.4,7.79,5.72,2.07,3.55,5.7,1261.21,0.4,0.9,263.1,0.0,0.0,0.0,0.0,0.0,15.03,427.8
2020-02-06 23:40:00,1003.46,3.38,276.27,-0.9,73.4,7.79,5.72,2.07,3.55,5.7,1261.34,0.41,0.92,287.9,0.0,0.0,0.0,0.0,0.0,15.02,428.0
2020-02-06 23:50:00,1003.51,3.37,276.25,-0.94,73.3,7.78,5.7,2.08,3.54,5.68,1261.48,0.65,1.72,268.9,0.0,0.0,0.0,0.0,0.0,15.02,427.9
2020-02-07 00:00:00,1003.5,3.34,276.22,-0.91,73.6,7.76,5.71,2.05,3.55,5.69,1261.6,0.89,1.8,278.7,0.0,0.0,0.0,0.0,0.0,15.02,428.1
2020-02-07 00:10:00,1003.5,3.24,276.13,-0.93,74.0,7.71,5.71,2.01,3.55,5.69,1262.03,1.25,2.36,259.6,0.0,0.0,0.0,0.0,0.0,15.02,430.0
2020-02-07 00:20:00,1003.49,3.15,276.03,-0.93,74.5,7.66,5.71,1.95,3.54,5.69,1262.46,1.96,2.88,248.9,0.0,0.0,0.0,0.0,0.0,15.02,429.1
2020-02-07 00:30:00,1003.43,3.13,276.02,-0.96,74.4,7.65,5.69,1.96,3.54,5.67,1262.48,2.09,2.86,247.0,0.0,0.0,0.0,0.0,0.0,14.99,428.4
2020-02-07 00:40:00,1003.37,3.13,276.03,-1.03,74.0,7.65,5.66,1.99,3.52,5.64,1262.39,2.35,2.96,251.7,0.0,0.0,0.0,0.0,0.0,14.93,427.8
2020-02-07 00:50:00,1003.22,3.14,276.04,-1.03,74.0,7.65,5.66,1.99,3.52,5.65,1262.19,2.83,3.45,248.9,0.0,0.0,0.0,0.0,0.0,14.85,427.6
2020-02-07 01:00:00,1003.22,3.14,276.05,-1.06,73.8,7.66,5.65,2.01,3.51,5.63,1262.16,2.25,3.12,253.9,0.0,0.0,0.0,0.0,0.0,14.75,427.3
2020-02-07 01:10:00,1003.22,3.22,276.12,-1.16,72.9,7.7,5.61,2.09,3.49,5.59,1261.85,2.23,3.24,257.4,0.0,0.0,0.0,0.0,0.0,14.65,426.9
2020-02-07 01:20:00,1003.15,3.26,276.18,-1.13,72.8,7.72,5.62,2.1,3.49,5.61,1261.53,2.21,2.92,258.5,0.0,0.0,0.0,0.0,0.0,14.55,427.1
2020-02-07 01:30:00,1003.26,3.23,276.14,-1.12,73.0,7.71,5.63,2.08,3.5,5.61,1261.81,1.82,2.72,253.5,0.0,0.0,0.0,0.0,0.0,14.47,427.1
2020-02-07 01:40:00,1003.22,3.2,276.1,-1.12,73.2,7.69,5.63,2.06,3.5,5.61,1261.92,2.07,2.98,248.2,0.0,0.0,0.0,0.0,0.0,14.39,427.4
2020-02-07 01:50:00,1003.14,3.15,276.06,-1.11,73.5,7.66,5.63,2.03,3.5,5.61,1262.05,2.4,3.04,250.2,0.0,0.0,0.0,0.0,0.0,14.32,427.6
2020-02-07 02:00:00,1003.12,3.13,276.05,-1.12,73.5,7.65,5.63,2.03,3.5,5.61,1262.09,2.26,3.32,251.9,0.0,0.0,0.0,0.0,0.0,14.26,427.4
2020-02-07 02:10:00,1003.13,3.14,276.05,-1.16,73.3,7.65,5.61,2.04,3.49,5.59,1262.1,2.0,2.68,250.2,0.0,0.0,0.0,0.0,0.0,14.19,427.1
2020-02-07 02:20:00,1003.11,3.18,276.1,-1.17,73.0,7.68,5.61,2.07,3.48,5.59,1261.86,2.22,3.02,250.0,0.0,0.0,0.0,0.0,0.0,14.13,426.9
2020-02-07 02:30:00,1003.07,3.2,276.12,-1.19,72.8,7.69,5.6,2.09,3.48,5.58,1261.73,1.91,2.44,247.0,0.0,0.0,0.0,0.0,0.0,14.08,426.7
2020-02-07 02:40:00,1003.01,3.25,276.17,-1.28,72.1,7.71,5.56,2.15,3.46,5.55,1261.46,1.66,2.48,247.2,0.0,0.0,0.0,0.0,0.0,14.03,425.9
2020-02-07 02:50:00,1002.99,3.27,276.2,-1.27,72.0,7.73,5.56,2.16,3.46,5.55,1261.33,1.53,2.86,248.4,0.0,0.0,0.0,0.0,0.0,14.02,426.1
2020-02-07 03:00:00,1002.88,3.27,276.2,-1.25,72.1,7.73,5.57,2.16,3.46,5.56,1261.18,1.22,2.04,251.7,0.0,0.0,0.0,0.0,0.0,14.02,426.0
2020-02-07 03:10:00,1002.79,3.27,276.21,-1.27,72.0,7.73,5.57,2.16,3.46,5.55,1261.06,1.39,2.12,245.6,0.0,0.0,0.0,0.0,0.0,14.05,426.1
2020-02-07 03:20:00,1002.77,3.25,276.19,-1.29,72.0,7.72,5.56,2.16,3.45,5.54,1261.16,1.99,2.92,244.0,0.0,0.0,0.0,0.0,0.0,14.09,425.8
2020-02-07 03:30:00,1002.76,3.28,276.22,-1.32,71.7,7.73,5.55,2.19,3.45,5.53,1261.0,2.13,3.0,250.7,0.0,0.0,0.0,0.0,0.0,14.12,425.5
2020-02-07 03:40:00,1002.66,3.24,276.19,-1.28,72.1,7.71,5.56,2.15,3.46,5.55,1261.04,2.51,3.28,244.3,0.0,0.0,0.0,0.0,0.0,14.14,425.8
2020-02-07 03:50:00,1002.65,3.23,276.18,-1.31,72.0,7.71,5.55,2.16,3.45,5.53,1261.09,2.66,3.49,248.3,0.0,0.0,0.0,0.0,0.0,14.14,425.4
2020-02-07 04:00:00,1002.64,3.3,276.25,-1.32,71.6,7.74,5.55,2.2,3.45,5.53,1260.76,1.97,2.56,242.8,0.0,0.0,0.0,0.0,0.0,14.13,424.7
2020-02-07 04:10:00,1002.65,3.23,276.18,-1.09,73.2,7.7,5.64,2.06,3.51,5.62,1261.06,0.85,1.46,179.0,0.0,0.0,0.0,0.0,0.0,14.1,428.2
2020-02-07 04:20:00,1002.65,3.07,276.02,-0.95,74.8,7.62,5.7,1.92,3.54,5.68,1261.76,1.31,1.92,159.4,0.0,0.0,0.0,0.0,0.0,14.09,431.3
2020-02-07 04:30:00,1002.66,3.07,276.02,-0.99,74.6,7.62,5.68,1.93,3.53,5.67,1261.79,0.97,1.48,173.5,0.0,0.0,0.0,0.0,0.0,14.12,429.9
2020-02-07 04:40:00,1002.73,3.11,276.05,-0.96,74.5,7.64,5.69,1.95,3.54,5.68,1261.67,0.76,1.24,134.3,0.0,0.0,0.0,0.0,0.0,14.18,433.2
2020-02-07 04:50:00,1002.77,3.21,276.15,-0.92,74.2,7.69,5.71,1.99,3.55,5.69,1261.26,0.5,1.06,149.0,0.0,0.0,0.0,0.0,0.0,14.27,432.2
2020-02-07 05:00:00,1002.83,3.18,276.12,-0.93,74.3,7.68,5.71,1.97,3.55,5.69,1261.45,0.51,1.48,84.7,0.0,0.0,0.0,0.0,0.0,14.36,431.3
2020-02-07 05:10:00,1002.88,2.98,275.91,-0.89,75.6,7.57,5.72,1.85,3.56,5.71,1262.46,1.29,1.68,147.2,0.0,0.0,0.0,0.0,0.0,14.45,434.5
2020-02-07 05:20:00,1002.9,2.89,275.82,-0.73,77.0,7.52,5.79,1.73,3.6,5.77,1262.85,0.67,1.44,135.2,0.0,0.0,0.0,0.0,0.0,14.54,437.3
2020-02-07 05:30:00,1003.0,2.99,275.91,-0.61,77.1,7.57,5.84,1.73,3.63,5.82,1262.5,0.41,0.96,119.1,0.0,0.0,0.0,0.0,0.0,14.62,437.3
2020-02-07 05:40:00,1003.0,2.93,275.86,-0.67,77.1,7.55,5.82,1.73,3.62,5.8,1262.76,0.28,0.64,21.93,0.0,0.0,0.0,0.0,0.0,14.69,437.7
2020-02-07 05:50:00,1002.99,2.79,275.71,-0.68,77.8,7.47,5.81,1.66,3.61,5.79,1263.41,0.57,0.92,39.21,0.0,0.0,0.0,0.0,0.0,14.74,439.5
2020-02-07 06:00:00,1003.0,2.78,275.71,-0.59,78.4,7.46,5.85,1.61,3.64,5.83,1263.44,0.25,0.88,53.6,0.0,0.0,0.0,0.0,0.0,14.78,439.9
2020-02-07 06:10:00,1002.99,2.81,275.73,-0.62,78.1,7.48,5.84,1.64,3.63,5.82,1263.33,0.47,0.9,218.1,0.0,0.0,0.0,0.0,0.0,14.8,440.9
2020-02-07 06:20:00,1002.95,2.84,275.77,-0.58,78.1,7.5,5.85,1.64,3.64,5.84,1263.09,0.23,0.56,327.6,0.0,0.0,0.0,0.0,0.0,14.8,441.1
2020-02-07 06:30:00,1002.94,2.8,275.73,-0.62,78.1,7.47,5.84,1.64,3.63,5.82,1263.28,0.39,0.64,316.5,0.0,0.0,0.0,0.0,0.0,14.82,439.4
2020-02-07 06:40:00,1003.0,2.97,275.89,-0.46,78.1,7.56,5.91,1.66,3.67,5.89,1262.56,0.33,0.72,131.0,0.0,0.0,0.0,0.0,0.0,14.82,442.4
2020-02-07 06:50:00,1003.0,2.83,275.76,-0.66,77.7,7.49,5.82,1.67,3.62,5.8,1263.22,0.52,0.88,218.6,0.0,0.0,0.0,0.0,0.0,14.84,439.2
2020-02-07 07:00:00,1003.01,2.73,275.66,-0.75,77.7,7.44,5.78,1.66,3.59,5.76,1263.7,0.66,0.88,211.4,0.0,0.0,0.0,0.0,0.0,14.85,436.7
2020-02-07 07:10:00,1003.11,2.67,275.59,-0.73,78.2,7.41,5.79,1.61,3.6,5.77,1264.09,0.27,0.68,333.9,0.0,0.0,0.0,0.0,0.0,14.87,436.6
2020-02-07 07:20:00,1003.14,2.83,275.74,-0.61,78.0,7.49,5.84,1.65,3.63,5.82,1263.4,0.19,0.44,313.3,0.0,0.0,0.0,0.0,0.0,14.89,437.6
2020-02-07 07:30:00,1003.28,2.81,275.71,-0.72,77.5,7.48,5.8,1.68,3.6,5.78,1263.7,0.23,0.6,354.7,0.0,0.0,0.0,0.0,0.0,14.91,436.4
2020-02-07 07:40:00,1003.38,2.85,275.75,-0.6,77.9,7.5,5.84,1.66,3.63,5.82,1263.59,0.19,0.6,335.3,0.0,0.0,0.2,1.54,2.51,14.92,437.1
2020-02-07 07:50:00,1003.41,2.7,275.59,-0.77,77.8,7.42,5.77,1.65,3.59,5.75,1264.37,1.05,1.48,222.5,0.0,0.0,1.01,3.09,4.44,14.94,433.5
2020-02-07 08:00:00,1003.48,2.58,275.47,-0.8,78.3,7.36,5.76,1.6,3.58,5.74,1265.0,0.91,1.28,233.2,0.0,0.0,2.41,6.95,9.46,14.94,432.7
2020-02-07 08:10:00,1003.49,2.54,275.43,-0.84,78.3,7.34,5.75,1.59,3.57,5.73,1265.2,1.18,1.76,217.1,0.0,0.0,4.23,11.58,13.32,14.94,432.0
2020-02-07 08:20:00,1003.5,2.53,275.42,-0.81,78.5,7.33,5.76,1.58,3.58,5.74,1265.25,1.14,1.46,228.8,0.0,0.0,6.64,16.6,19.69,14.93,432.3
2020-02-07 08:30:00,1003.55,2.58,275.46,-0.8,78.3,7.36,5.76,1.6,3.58,5.74,1265.12,0.89,1.12,205.9,0.0,0.0,9.66,23.17,27.41,14.91,434.6
2020-02-07 08:40:00,1003.6,2.61,275.48,-0.62,79.2,7.37,5.84,1.53,3.63,5.82,1265.01,0.69,1.1,191.5,0.0,0.0,13.88,32.24,36.87,14.9,439.8
2020-02-07 08:50:00,1003.62,2.55,275.42,-0.5,80.2,7.34,5.89,1.45,3.66,5.87,1265.27,0.77,1.12,191.8,0.0,0.0,17.91,41.12,46.33,14.89,443.5
2020-02-07 09:00:00,1003.63,2.45,275.33,-0.49,80.8,7.29,5.89,1.4,3.66,5.87,1265.71,0.9,1.16,224.3,0.0,0.0,22.33,50.19,54.63,14.91,443.3
2020-02-07 09:10:00,1003.62,2.43,275.31,-0.51,80.8,7.28,5.88,1.4,3.65,5.86,1265.8,0.9,1.24,206.9,0.0,0.0,26.56,59.65,65.44,14.94,446.5
2020-02-07 09:20:00,1003.62,2.61,275.49,-0.35,80.7,7.38,5.95,1.42,3.7,5.93,1264.95,0.58,1.24,161.4,0.0,0.0,32.19,71.43,77.61,14.96,451.0
